1900.00	0.00
1905.00	0.06
1910.00	0.04
1915.00	0.02
1920.00	0.00
1925.00	0.00
1930.00	0.00
1935.00	0.00
1940.00	0.00
1945.00	0.00
1950.00	0.00
1955.00	0.00
1960.00	0.00
1965.00	0.00
1970.00	0.00
1975.00	0.00
1980.00	0.00
1985.00	0.00
1990.00	0.00
1995.00	0.00
2000.00	0.00
2005.00	0.00
2010.00	0.00
2015.00	0.00
2020.00	0.00
2025.00	0.00
2030.00	0.00
2035.00	0.00
2040.00	0.00
2045.00	0.00
2050.00	0.00
2055.00	0.00
2060.00	0.00
2065.00	0.00
2070.00	0.00
2075.00	0.00
2080.00	0.00
2085.00	0.00
2090.00	0.00
2095.00	0.00
2100.00	0.00
2105.00	0.00
2110.00	0.00
2115.00	0.00
2120.00	0.00
2125.00	0.00
2130.00	0.00
2135.00	0.00
2140.00	0.00
2145.00	0.00
2150.00	0.00
2155.00	0.00
2160.00	0.00
2165.00	0.00
2170.00	0.00
2175.00	0.00
2180.00	0.00
2185.00	0.00
2190.00	0.00
2195.00	0.00
2200.00	0.00
2205.00	0.00
2210.00	0.00
2215.00	0.00
2220.00	0.00
2225.00	0.00
2230.00	0.00
2235.00	0.00
2240.00	0.00
2245.00	0.00
2250.00	0.00
2255.00	0.00
2260.00	0.00
2265.00	0.00
2270.00	0.00
2275.00	0.00
2280.00	0.00
2285.00	0.00
2290.00	0.00
2295.00	0.00
2300.00	0.00
2305.00	0.00
2310.00	0.00
2315.00	0.00
2320.00	0.00
2325.00	0.00
2330.00	0.00
2335.00	0.00
2340.00	0.00
2345.00	0.00
2350.00	0.00
2355.00	0.00
2360.00	0.00
2365.00	0.00
2370.00	0.00
2375.00	0.00
2380.00	0.00
2385.00	0.00
2390.00	0.00
2395.00	0.00
2400.00	0.00
2405.00	0.00
2410.00	0.00
2415.00	0.00
2420.00	0.00
2425.00	0.00
2430.00	0.00
2435.00	0.00
2440.00	0.00
2445.00	0.00
2450.00	0.00
2455.00	0.00
2460.00	0.00
2465.00	0.00
2470.00	0.00
2475.00	0.00
2480.00	0.00
2485.00	0.00
2490.00	0.00
2495.00	0.00
2500.00	0.00
2505.00	0.00
2510.00	0.00
2515.00	0.00
2520.00	0.00
2525.00	0.00
2530.00	0.00
2535.00	0.00
2540.00	0.00
2545.00	0.00
2550.00	0.00
2555.00	0.00
2560.00	0.00
2565.00	0.00
2570.00	0.00
2575.00	0.00
2580.00	0.00
2585.00	0.00
2590.00	0.00
2595.00	0.00
2600.00	0.00
2605.00	0.00
2610.00	0.00
2615.00	0.00
2620.00	0.00
2625.00	0.00
2630.00	0.00
2635.00	0.00
2640.00	0.00
2645.00	0.00
2650.00	0.00
2655.00	0.00
2660.00	0.00
2665.00	0.00
2670.00	0.00
2675.00	0.00
2680.00	0.00
2685.00	0.00
2690.00	0.00
2695.00	0.00
2700.00	0.00
2705.00	0.00
2710.00	0.00
2715.00	0.00
2720.00	0.00
2725.00	0.00
2730.00	0.00
2735.00	0.00
2740.00	0.00
2745.00	0.00
2750.00	0.00
2755.00	0.00
2760.00	0.00
2765.00	0.00
2770.00	0.00
2775.00	0.00
2780.00	0.00
2785.00	0.00
2790.00	0.00
2795.00	0.00
2800.00	0.00
2805.00	0.00
2810.00	0.00
2815.00	0.00
2820.00	0.00
2825.00	0.00
2830.00	0.00
2835.00	0.00
2840.00	0.00
2845.00	0.00
2850.00	0.00
2855.00	0.00
2860.00	0.00
2865.00	0.00
2870.00	0.00
2875.00	0.00
2880.00	0.00
2885.00	0.00
2890.00	0.00
2895.00	0.00
2900.00	0.00
2905.00	0.00
2910.00	0.00
2915.00	0.00
2920.00	0.00
2925.00	0.00
2930.00	0.00
2935.00	0.00
2940.00	0.00
2945.00	0.00
2950.00	0.00
2955.00	0.00
2960.00	0.00
2965.00	0.00
2970.00	0.00
2975.00	0.00
2980.00	0.00
2985.00	0.00
2990.00	0.00
2995.00	0.00
3000.00	0.00
3005.00	0.00
3010.00	0.00
3015.00	0.00
3020.00	0.00
3025.00	0.00
3030.00	0.00
3035.00	0.00
3040.00	0.00
3045.00	0.00
3050.00	0.00
3055.00	0.00
3060.00	0.00
3065.00	0.00
3070.00	0.00
3075.00	0.00
3080.00	0.00
3085.00	0.00
3090.00	0.00
3095.00	0.00
3100.00	0.00
3105.00	0.00
3110.00	0.00
3115.00	0.00
3120.00	0.00
3125.00	0.00
3130.00	0.00
3135.00	0.00
3140.00	0.00
3145.00	0.00
3150.00	0.00
3155.00	0.00
3160.00	0.00
3165.00	0.00
3170.00	0.00
3175.00	0.00
3180.00	0.00
3185.00	0.00
3190.00	0.00
3195.00	0.00
3200.00	0.00
3205.00	0.00
3210.00	0.00
3215.00	0.00
3220.00	0.00
3225.00	0.00
3230.00	0.00
3235.00	0.00
3240.00	0.00
3245.00	0.00
3250.00	0.00
3255.00	0.00
3260.00	0.00
3265.00	0.00
3270.00	0.00
3275.00	0.00
3280.00	0.00
3285.00	0.00
3290.00	0.00
3295.00	0.00
3300.00	0.00
3305.00	0.00
3310.00	0.00
3315.00	0.00
3320.00	0.00
3325.00	0.00
3330.00	0.00
3335.00	0.00
3340.00	0.00
3345.00	0.00
3350.00	0.00
3355.00	0.00
3360.00	0.00
3365.00	0.00
3370.00	0.00
3375.00	0.00
3380.00	0.00
3385.00	0.00
3390.00	0.00
3395.00	0.00
3400.00	0.00
3405.00	0.00
3410.00	0.00
3415.00	0.00
3420.00	0.00
3425.00	0.00
3430.00	0.00
3435.00	0.00
3440.00	0.00
3445.00	0.00
3450.00	0.00
3455.00	0.00
3460.00	0.00
3465.00	0.00
3470.00	0.00
3475.00	0.00
3480.00	0.00
3485.00	0.00
3490.00	0.00
3495.00	0.00
3500.00	0.00
3505.00	0.00
3510.00	0.00
3515.00	0.00
3520.00	0.00
3525.00	0.00
3530.00	0.00
3535.00	0.00
3540.00	0.00
3545.00	0.00
3550.00	0.00
3555.00	0.00
3560.00	0.00
3565.00	0.00
3570.00	0.00
3575.00	0.00
3580.00	0.00
3585.00	0.00
3590.00	0.00
3595.00	0.00
3600.00	0.00
3605.00	0.00
3610.00	0.00
3615.00	0.00
3620.00	0.00
3625.00	0.00
3630.00	0.00
3635.00	0.00
3640.00	0.00
3645.00	0.00
3650.00	0.00
3655.00	0.00
3660.00	0.00
3665.00	0.00
3670.00	0.00
3675.00	0.00
3680.00	0.00
3685.00	0.00
3690.00	0.00
3695.00	0.00
3700.00	0.00
3705.00	0.00
3710.00	0.00
3715.00	0.00
3720.00	0.00
3725.00	0.00
3730.00	0.00
3735.00	0.00
3740.00	0.00
3745.00	0.00
3750.00	0.00
3755.00	0.00
3760.00	0.00
3765.00	0.00
3770.00	0.00
3775.00	0.00
3780.00	0.00
3785.00	0.00
3790.00	0.00
3795.00	0.00
3800.00	0.00
3805.00	0.00
3810.00	0.00
3815.00	0.00
3820.00	0.00
3825.00	0.00
3830.00	0.00
3835.00	0.00
3840.00	0.00
3845.00	0.00
3850.00	0.00
3855.00	0.00
3860.00	0.00
3865.00	0.00
3870.00	0.00
3875.00	0.00
3880.00	0.00
3885.00	0.00
3890.00	0.00
3895.00	0.00
3900.00	0.00
3905.00	0.00
3910.00	0.00
3915.00	0.00
3920.00	0.00
3925.00	0.00
3930.00	0.00
3935.00	0.00
3940.00	0.00
3945.00	0.00
3950.00	0.00
3955.00	0.00
3960.00	0.00
3965.00	0.00
3970.00	0.00
3975.00	0.00
3980.00	0.00
3985.00	0.00
3990.00	0.00
3995.00	0.00
4000.00	0.00
4005.00	0.00
4010.00	0.00
4015.00	0.00
4020.00	0.00
4025.00	0.00
4030.00	0.00
4035.00	0.00
4040.00	0.00
4045.00	0.00
4050.00	0.00
4055.00	0.00
4060.00	0.00
4065.00	0.00
4070.00	0.00
4075.00	0.00
4080.00	0.00
4085.00	0.00
4090.00	0.00
4095.00	0.00
4100.00	0.00
4105.00	0.00
4110.00	0.00
4115.00	0.00
4120.00	0.00
4125.00	0.00
4130.00	0.00
4135.00	0.00
4140.00	0.00
4145.00	0.00
4150.00	0.00
4155.00	0.00
4160.00	0.00
4165.00	0.00
4170.00	0.00
4175.00	0.00
4180.00	0.00
4185.00	0.00
4190.00	0.00
4195.00	0.00
4200.00	0.00
4205.00	0.00
4210.00	0.00
4215.00	0.00
4220.00	0.00
4225.00	0.00
4230.00	0.00
4235.00	0.00
4240.00	0.00
4245.00	0.00
4250.00	0.00
4255.00	0.00
4260.00	0.00
4265.00	0.00
4270.00	0.00
4275.00	0.00
4280.00	0.00
4285.00	0.00
4290.00	0.00
4295.00	0.00
4300.00	0.00
4305.00	0.00
4310.00	0.00
4315.00	0.00
4320.00	0.00
4325.00	0.00
