1900.00	0.02
1905.00	0.00
1910.00	0.05
1915.00	0.00
1920.00	0.00
1925.00	0.00
1930.00	0.00
1935.00	0.00
1940.00	0.00
1945.00	0.00
1950.00	0.00
1955.00	0.00
1960.00	0.00
1965.00	0.00
1970.00	0.00
1975.00	0.00
1980.00	0.00
1985.00	0.00
1990.00	0.00
1995.00	0.00
2000.00	0.00
2005.00	0.00
2010.00	0.00
2015.00	0.00
2020.00	0.00
2025.00	0.00
2030.00	0.00
2035.00	0.00
2040.00	0.00
2045.00	0.00
2050.00	0.00
2055.00	0.00
2060.00	0.00
2065.00	0.00
2070.00	0.00
2075.00	0.00
2080.00	0.00
2085.00	0.00
2090.00	0.00
2095.00	0.00
2100.00	0.00
2105.00	0.00
2110.00	0.00
2115.00	0.00
2120.00	0.00
2125.00	0.00
2130.00	0.00
2135.00	0.00
2140.00	0.00
2145.00	0.00
2150.00	0.00
2155.00	0.00
2160.00	0.00
2165.00	0.00
2170.00	0.00
2175.00	0.00
2180.00	0.00
2185.00	0.00
2190.00	0.00
2195.00	0.00
2200.00	0.00
2205.00	0.00
2210.00	0.00
2215.00	0.00
2220.00	0.00
2225.00	0.00
2230.00	0.00
2235.00	0.00
2240.00	0.00
2245.00	0.00
2250.00	0.00
2255.00	0.00
2260.00	0.00
2265.00	0.00
2270.00	0.00
2275.00	0.00
2280.00	0.00
2285.00	0.00
2290.00	0.00
2295.00	0.00
2300.00	0.00
2305.00	0.00
2310.00	0.00
2315.00	0.00
2320.00	0.00
2325.00	0.00
2330.00	0.00
2335.00	0.00
2340.00	0.00
2345.00	0.00
2350.00	0.00
2355.00	0.00
2360.00	0.00
2365.00	0.00
2370.00	0.00
2375.00	0.00
2380.00	0.00
2385.00	0.00
2390.00	0.00
2395.00	0.00
2400.00	0.00
2405.00	0.00
2410.00	0.00
2415.00	0.00
2420.00	0.00
2425.00	0.00
2430.00	0.00
2435.00	0.00
2440.00	0.00
2445.00	0.00
2450.00	0.00
2455.00	0.00
2460.00	0.00
2465.00	0.00
2470.00	0.00
2475.00	0.00
2480.00	0.00
2485.00	0.00
2490.00	0.00
2495.00	0.00
2500.00	0.00
2505.00	0.00
2510.00	0.00
2515.00	0.00
2520.00	0.00
2525.00	0.00
2530.00	0.00
2535.00	0.00
2540.00	0.00
2545.00	0.00
2550.00	0.00
2555.00	0.00
2560.00	0.00
2565.00	0.00
2570.00	0.00
2575.00	0.00
2580.00	0.00
2585.00	0.00
2590.00	0.00
2595.00	0.00
2600.00	0.00
2605.00	0.00
2610.00	0.00
2615.00	0.00
2620.00	0.00
2625.00	0.00
2630.00	0.00
2635.00	0.00
2640.00	0.00
2645.00	0.00
2650.00	0.00
2655.00	0.00
2660.00	0.00
2665.00	0.00
2670.00	0.00
2675.00	0.00
2680.00	0.00
2685.00	0.00
2690.00	0.00
2695.00	0.00
2700.00	0.00
2705.00	0.00
2710.00	0.00
2715.00	0.00
2720.00	0.00
2725.00	0.00
2730.00	0.00
2735.00	0.00
2740.00	0.00
2745.00	0.00
2750.00	0.00
2755.00	0.00
2760.00	0.00
2765.00	0.00
2770.00	0.00
2775.00	0.00
2780.00	0.00
2785.00	0.00
2790.00	0.00
2795.00	0.00
2800.00	0.00
2805.00	0.00
2810.00	0.00
2815.00	0.00
2820.00	0.00
2825.00	0.00
2830.00	0.00
2835.00	0.00
2840.00	0.00
2845.00	0.00
2850.00	0.00
2855.00	0.00
2860.00	0.00
2865.00	0.00
2870.00	0.00
2875.00	0.00
2880.00	0.00
2885.00	0.00
2890.00	0.00
2895.00	0.00
2900.00	0.00
2905.00	0.00
2910.00	0.00
2915.00	0.00
2920.00	0.00
2925.00	0.00
2930.00	0.00
2935.00	0.00
2940.00	0.00
2945.00	0.00
2950.00	0.00
2955.00	0.00
2960.00	0.00
2965.00	0.00
2970.00	0.00
2975.00	0.00
2980.00	0.00
2985.00	0.00
2990.00	0.00
2995.00	0.00
3000.00	0.00
3005.00	0.00
3010.00	0.00
3015.00	0.00
3020.00	0.00
3025.00	0.00
3030.00	0.00
3035.00	0.00
3040.00	0.00
3045.00	0.00
3050.00	0.00
3055.00	0.00
3060.00	0.00
3065.00	0.00
3070.00	0.00
3075.00	0.00
3080.00	0.00
3085.00	0.00
3090.00	0.00
3095.00	0.00
3100.00	0.00
3105.00	0.00
3110.00	0.00
3115.00	0.00
3120.00	0.00
3125.00	0.00
3130.00	0.00
3135.00	0.00
3140.00	0.00
3145.00	0.00
3150.00	0.00
3155.00	0.00
3160.00	0.00
3165.00	0.00
3170.00	0.00
3175.00	0.00
3180.00	0.00
3185.00	0.00
3190.00	0.00
3195.00	0.00
3200.00	0.00
3205.00	0.00
3210.00	0.00
3215.00	0.00
3220.00	0.00
3225.00	0.00
3230.00	0.00
3235.00	0.00
3240.00	0.00
3245.00	0.00
3250.00	0.00
3255.00	0.00
3260.00	0.00
3265.00	0.00
3270.00	0.00
3275.00	0.00
3280.00	0.00
3285.00	0.00
3290.00	0.00
3295.00	0.00
3300.00	0.00
3305.00	0.00
3310.00	0.00
3315.00	0.00
3320.00	0.00
3325.00	0.00
3330.00	0.00
3335.00	0.00
3340.00	0.00
3345.00	0.00
3350.00	0.00
3355.00	0.00
3360.00	0.00
3365.00	0.00
3370.00	0.00
3375.00	0.00
3380.00	0.01
3385.00	0.00
3390.00	0.00
3395.00	0.01
3400.00	0.01
3405.00	0.01
3410.00	0.03
3415.00	0.06
3420.00	0.04
3425.00	0.01
3430.00	0.03
3435.00	0.20
3440.00	0.36
3445.00	0.22
3450.00	0.06
3455.00	0.13
3460.00	0.61
3465.00	1.29
3470.00	2.32
3475.00	9.06
3480.00	25.99
3485.00	47.32
3490.00	62.88
3495.00	72.00
3500.00	79.50
3505.00	87.23
3510.00	93.11
3515.00	95.66
3520.00	95.75
3525.00	95.30
3530.00	95.30
3535.00	95.95
3540.00	96.14
3545.00	95.64
3550.00	95.47
3555.00	95.57
3560.00	96.18
3565.00	96.59
3570.00	96.92
3575.00	97.10
3580.00	97.17
3585.00	97.24
3590.00	97.33
3595.00	97.26
3600.00	97.06
3605.00	96.70
3610.00	96.67
3615.00	96.86
3620.00	97.00
3625.00	97.35
3630.00	97.43
3635.00	97.27
3640.00	97.21
3645.00	97.30
3650.00	97.44
3655.00	97.48
3660.00	97.47
3665.00	97.50
3670.00	97.59
3675.00	97.72
3680.00	97.55
3685.00	97.68
3690.00	97.56
3695.00	97.44
3700.00	97.40
3705.00	97.51
3710.00	97.30
3715.00	97.30
3720.00	97.28
3725.00	97.13
3730.00	97.18
3735.00	97.00
3740.00	97.28
3745.00	97.59
3750.00	97.38
3755.00	97.28
3760.00	97.36
3765.00	97.59
3770.00	97.46
3775.00	97.30
3780.00	97.27
3785.00	97.35
3790.00	97.11
3795.00	97.18
3800.00	97.08
3805.00	97.21
